model,horizon,RMSE,MAE,R2,daylight_RMSE
Ensemble_HistGradientBoosting_w0.5_GRU_w0.5,4,169.64226491907905,83.87675476074219,0.9728188514709473,239.8146093860839
Ensemble_HistGradientBoosting_w0.5_GRU_w0.5,5,173.92606299984197,84.0478515625,0.9759736657142639,245.6262881645611
Ensemble_HistGradientBoosting_w0.5_GRU_w0.5,6,168.5111214337944,73.19183349609375,0.981721818447113,229.94710668977768
Ensemble_HistGradientBoosting_w0.5_GRU_w0.5,7,173.80876366893875,71.23902130126953,0.9815244078636169,234.49454451276685
Ensemble_HistGradientBoosting_w0.5_GRU_w0.5,8,187.58173218626595,82.41130828857422,0.9750245809555054,258.97135761025777
Ensemble_HistGradientBoosting_w0.5_GRU_w0.5,9,196.5421094352302,94.80607604980469,0.9657143950462341,277.69922465682185
Ensemble_HistGradientBoosting_w0.5_GRU_w0.5,10,196.19069565731195,98.13838195800781,0.9636399149894714,277.05800949440174
Ensemble_HistGradientBoosting_w0.5_GRU_w0.5,11,187.12011516670248,90.80644226074219,0.9721904993057251,264.18867547644805
Ensemble_HistGradientBoosting_w0.5_GRU_w0.5,12,174.53564508790174,74.61004638671875,0.9803946614265442,238.13217672912242
Ensemble_HistGradientBoosting_w0.5_GRU_w0.5,13,178.77599789086622,73.90644073486328,0.9804571866989136,241.20926631506094
Ensemble_HistGradientBoosting_w0.5_GRU_w0.5,14,194.14489997808337,88.43099212646484,0.9732497930526733,267.98326673507063
Ensemble_HistGradientBoosting_w0.5_GRU_w0.5,15,202.82030994207656,97.53176879882812,0.963492751121521,286.6538635706834
Ensemble_HistGradientBoosting_w0.5_GRU_w0.5,16,202.8809110352672,102.8949966430664,0.9611161947250366,286.56069383291214
Ensemble_HistGradientBoosting_w0.5_GRU_w0.5,17,193.0875975108189,94.89411926269531,0.9703836441040039,272.6472222717481
Ensemble_HistGradientBoosting_w0.5_GRU_w0.5,18,179.01823733037648,80.17660522460938,0.9793704748153687,244.11450310253997
Ensemble_HistGradientBoosting_w0.5_GRU_w0.5,19,181.4445184657007,75.8209228515625,0.9798645377159119,244.7668932499859
Ensemble_HistGradientBoosting_w0.5_GRU_w0.5,20,196.4726642881905,89.04335021972656,0.9725995063781738,271.2985123669129
Ensemble_HistGradientBoosting_w0.5_GRU_w0.5,21,205.20478529081626,100.25423431396484,0.9626297950744629,290.1099872246731
Ensemble_HistGradientBoosting_w0.5_GRU_w0.5,22,207.0383701605816,104.50505065917969,0.959513247013092,292.7412333230493
Ensemble_HistGradientBoosting_w0.5_GRU_w0.5,23,197.80273475106455,96.76885223388672,0.9689232707023621,279.545864975678
Ensemble_HistGradientBoosting_w0.5_GRU_w0.5,24,185.52561522940707,79.84203338623047,0.9778435826301575,253.47098268342276
Ensemble_HistGradientBoosting_w0.7_GRU_w0.3,1,79.04708347719098,31.528837203979492,0.9961785674095154,106.72326582685707
Ensemble_HistGradientBoosting_w0.7_GRU_w0.3,2,115.87405609108538,53.67592239379883,0.9904699325561523,160.03908824291958
Ensemble_HistGradientBoosting_w0.7_GRU_w0.3,3,149.82767445051664,72.64793395996094,0.9800788164138794,211.8426782131023
Ensemble_HistGradientBoosting_w0.7_GRU_w0.3,4,168.0528829992958,81.9319076538086,0.973325788974762,237.62891238231092
Ensemble_HistGradientBoosting_w0.7_GRU_w0.3,5,172.8230557354834,81.22357177734375,0.9762774705886841,244.27698641859408
Ensemble_HistGradientBoosting_w0.7_GRU_w0.3,6,167.9389421225762,71.01688385009766,0.9818457365036011,229.36606760536748
Ensemble_HistGradientBoosting_w0.7_GRU_w0.3,7,173.7053224932961,69.59603118896484,0.9815464019775391,234.49693494798603
Ensemble_HistGradientBoosting_w0.7_GRU_w0.3,8,187.73195028084592,81.50695037841797,0.9749845862388611,259.28665664183336
Ensemble_HistGradientBoosting_w0.7_GRU_w0.3,9,195.92959513559967,93.84264373779297,0.96592777967453,276.9573805209025
Ensemble_HistGradientBoosting_w0.7_GRU_w0.3,10,195.14246598639158,97.34488677978516,0.9640274047851562,275.78239553586445
Ensemble_HistGradientBoosting_w0.7_GRU_w0.3,11,186.49759130482087,89.97776794433594,0.972375214099884,263.5272015134301
Ensemble_HistGradientBoosting_w0.7_GRU_w0.3,12,174.3461053569164,73.86502075195312,0.9804372191429138,238.0481831478661
Ensemble_HistGradientBoosting_w0.7_GRU_w0.3,13,178.6411983120775,72.11305236816406,0.9804866313934326,241.1482865245988
Ensemble_HistGradientBoosting_w0.7_GRU_w0.3,14,194.34547605359893,88.05850982666016,0.9731944799423218,268.3571547397237
Ensemble_HistGradientBoosting_w0.7_GRU_w0.3,15,202.83472528452813,97.2291488647461,0.9634875059127808,286.7502179598125
Ensemble_HistGradientBoosting_w0.7_GRU_w0.3,16,202.4811430263322,102.0750503540039,0.9612693190574646,286.18529563466393
Ensemble_HistGradientBoosting_w0.7_GRU_w0.3,17,192.45363686807792,93.207275390625,0.9705778360366821,271.9734304578298
Ensemble_HistGradientBoosting_w0.7_GRU_w0.3,18,178.70351777630177,78.39654541015625,0.9794429540634155,243.92432868617266
Ensemble_HistGradientBoosting_w0.7_GRU_w0.3,19,181.389579875747,73.7632827758789,0.979876697063446,244.87334896074339
Ensemble_HistGradientBoosting_w0.7_GRU_w0.3,20,196.69514602234088,88.99224090576172,0.9725373983383179,271.65099967605494
Ensemble_HistGradientBoosting_w0.7_GRU_w0.3,21,204.95960920691178,100.14256286621094,0.9627190232276917,289.8151215645933
Ensemble_HistGradientBoosting_w0.7_GRU_w0.3,22,206.62895111164843,103.92619323730469,0.9596732258796692,292.21083462972416
Ensemble_HistGradientBoosting_w0.7_GRU_w0.3,23,197.7002940058512,95.38927459716797,0.9689554572105408,279.53110851030516
Ensemble_HistGradientBoosting_w0.7_GRU_w0.3,24,185.48212093757178,79.03840637207031,0.9778539538383484,253.4637779225071
Ensemble_HistGradientBoosting_w0.3_iTransformer-mini_w0.7,1,90.6518279255857,42.35066223144531,0.9949741363525391,121.59878153943401
Ensemble_HistGradientBoosting_w0.3_iTransformer-mini_w0.7,2,123.86845262086509,60.65555191040039,0.9891095757484436,170.83501841140475
Ensemble_HistGradientBoosting_w0.3_iTransformer-mini_w0.7,3,156.28304650537115,81.00550842285156,0.9783251881599426,220.4989547877722
Ensemble_HistGradientBoosting_w0.3_iTransformer-mini_w0.7,4,175.4255707112706,91.09246063232422,0.9709339737892151,247.77231704480224
Ensemble_HistGradientBoosting_w0.3_iTransformer-mini_w0.7,5,182.2107296511377,89.89727020263672,0.9736302495002747,257.3096231925654
Ensemble_HistGradientBoosting_w0.3_iTransformer-mini_w0.7,6,175.45769945167694,75.73613739013672,0.9801837801933289,239.6627839277513
Ensemble_HistGradientBoosting_w0.3_iTransformer-mini_w0.7,7,179.02146126582142,78.7574691772461,0.9803995490074158,240.84793244389707
Ensemble_HistGradientBoosting_w0.3_iTransformer-mini_w0.7,8,193.04763822694127,92.19962310791016,0.9735478758811951,265.9978559594043
Ensemble_HistGradientBoosting_w0.3_iTransformer-mini_w0.7,9,202.42791927004535,105.62422943115234,0.963630199432373,285.5691548250616
Ensemble_HistGradientBoosting_w0.3_iTransformer-mini_w0.7,10,202.53938660171755,108.65705871582031,0.9612486362457275,286.01058492213184
Ensemble_HistGradientBoosting_w0.3_iTransformer-mini_w0.7,11,193.0097552586397,95.1108169555664,0.9704123735427856,272.6975344818871
Ensemble_HistGradientBoosting_w0.3_iTransformer-mini_w0.7,12,180.04094586371178,80.06757354736328,0.9791383743286133,245.54676712135714
Ensemble_HistGradientBoosting_w0.3_iTransformer-mini_w0.7,13,183.12198163041487,80.64066314697266,0.9794954657554626,246.7227141068491
Ensemble_HistGradientBoosting_w0.3_iTransformer-mini_w0.7,14,197.76297760829755,90.63705444335938,0.9722434878349304,272.77332908937416
Ensemble_HistGradientBoosting_w0.3_iTransformer-mini_w0.7,15,206.73370363525635,100.99169921875,0.9620703458786011,291.8474558737835
Ensemble_HistGradientBoosting_w0.3_iTransformer-mini_w0.7,16,207.4069162449748,102.10963439941406,0.9593619704246521,292.84784338458087
Ensemble_HistGradientBoosting_w0.3_iTransformer-mini_w0.7,17,196.88848168125529,89.69003295898438,0.9692062139511108,278.2484978620729
Ensemble_HistGradientBoosting_w0.3_iTransformer-mini_w0.7,18,182.2451559712905,76.76111602783203,0.9786200523376465,248.7095680080483
Ensemble_HistGradientBoosting_w0.3_iTransformer-mini_w0.7,19,183.38979362617212,73.69982147216797,0.9794304370880127,247.51384904435145
Ensemble_HistGradientBoosting_w0.3_iTransformer-mini_w0.7,20,197.4478570407894,85.84011840820312,0.9723268151283264,272.6984225981148
Ensemble_HistGradientBoosting_w0.3_iTransformer-mini_w0.7,21,206.3108338315029,97.70909118652344,0.9622258543968201,291.76542375682556
Ensemble_HistGradientBoosting_w0.3_iTransformer-mini_w0.7,22,207.7048311306215,105.10067749023438,0.9592521786689758,293.7280576911235
Ensemble_HistGradientBoosting_w0.3_iTransformer-mini_w0.7,23,199.7862920723041,98.67723846435547,0.9682968854904175,282.4652218636836
Ensemble_HistGradientBoosting_w0.3_iTransformer-mini_w0.7,24,187.70586615100765,82.7536392211914,0.9773197770118713,256.33362964601423
Ensemble_HistGradientBoosting_w0.5_iTransformer-mini_w0.5,1,83.84036344726059,37.028778076171875,0.9957010746002197,112.77328785277567
Ensemble_HistGradientBoosting_w0.5_iTransformer-mini_w0.5,2,119.15758998066384,56.94762420654297,0.9899221658706665,164.46669851941152
Ensemble_HistGradientBoosting_w0.5_iTransformer-mini_w0.5,3,152.54318676402758,77.25112915039062,0.9793501496315002,215.44822463877486
Ensemble_HistGradientBoosting_w0.5_iTransformer-mini_w0.5,4,171.22669207260006,86.95112609863281,0.9723087549209595,241.99120270683395
Ensemble_HistGradientBoosting_w0.5_iTransformer-mini_w0.5,5,177.46014077110385,85.47378540039062,0.9749873876571655,250.7644328473438
Ensemble_HistGradientBoosting_w0.5_iTransformer-mini_w0.5,6,171.43354670979656,72.80474853515625,0.9810823202133179,234.2134943539761
Ensemble_HistGradientBoosting_w0.5_iTransformer-mini_w0.5,7,176.00963774215603,74.76148986816406,0.9810535311698914,237.18605072020995
Ensemble_HistGradientBoosting_w0.5_iTransformer-mini_w0.5,8,190.17192057451595,88.15324401855469,0.9743301272392273,262.3528754368818
Ensemble_HistGradientBoosting_w0.5_iTransformer-mini_w0.5,9,199.01174784733186,101.34667205810547,0.9648473858833313,281.0490254163853
Ensemble_HistGradientBoosting_w0.5_iTransformer-mini_w0.5,10,198.69665164516488,104.5341567993164,0.962705135345459,280.749457368131
Ensemble_HistGradientBoosting_w0.5_iTransformer-mini_w0.5,11,189.76030316230526,92.9909896850586,0.9714002013206482,268.18785685131235
Ensemble_HistGradientBoosting_w0.5_iTransformer-mini_w0.5,12,177.1353097740538,77.40157318115234,0.9798063039779663,241.77717660068743
Ensemble_HistGradientBoosting_w0.5_iTransformer-mini_w0.5,13,180.89303749902868,77.19718170166016,0.9799915552139282,243.95292834889275
Ensemble_HistGradientBoosting_w0.5_iTransformer-mini_w0.5,14,195.8328568256614,89.03433227539062,0.9727826118469238,270.27147810118623
Ensemble_HistGradientBoosting_w0.5_iTransformer-mini_w0.5,15,204.6336952184317,99.11431884765625,0.9628369808197021,289.09214037223495
Ensemble_HistGradientBoosting_w0.5_iTransformer-mini_w0.5,16,204.6305359666538,100.97596740722656,0.9604426622390747,289.11456963460006
Ensemble_HistGradientBoosting_w0.5_iTransformer-mini_w0.5,17,194.0187450673259,89.26349639892578,0.9700973033905029,274.25625277739795
Ensemble_HistGradientBoosting_w0.5_iTransformer-mini_w0.5,18,179.83924027794936,75.9994125366211,0.9791808128356934,245.53598100634863
Ensemble_HistGradientBoosting_w0.5_iTransformer-mini_w0.5,19,181.92003308459462,72.56383514404297,0.9797588586807251,245.6187976316145
Ensemble_HistGradientBoosting_w0.5_iTransformer-mini_w0.5,20,196.4881914390786,86.26089477539062,0.9725951552391052,271.39598606095853
Ensemble_HistGradientBoosting_w0.5_iTransformer-mini_w0.5,21,205.0947665866928,98.02970123291016,0.962669849395752,290.0517599282928
Ensemble_HistGradientBoosting_w0.5_iTransformer-mini_w0.5,22,206.4157004838779,104.17715454101562,0.9597564339637756,291.92282798712404
Ensemble_HistGradientBoosting_w0.5_iTransformer-mini_w0.5,23,198.18212898745438,96.69283294677734,0.9688039422035217,280.24314219976907
Ensemble_HistGradientBoosting_w0.5_iTransformer-mini_w0.5,24,186.3421542150353,81.00186157226562,0.977648138999939,254.56206266841883
Ensemble_HistGradientBoosting_w0.7_iTransformer-mini_w0.3,1,79.14049389179664,32.68149185180664,0.9961695075035095,106.71643482115348
Ensemble_HistGradientBoosting_w0.7_iTransformer-mini_w0.3,2,116.21033009295043,54.02912902832031,0.990414559841156,160.49868574228265
Ensemble_HistGradientBoosting_w0.7_iTransformer-mini_w0.3,3,150.30997269185102,74.25452423095703,0.9799503684043884,212.46260700415027
Ensemble_HistGradientBoosting_w0.7_iTransformer-mini_w0.3,4,168.73334987303193,83.5334243774414,0.9731093049049377,238.56967175491943
Ensemble_HistGradientBoosting_w0.7_iTransformer-mini_w0.3,5,174.49170042046413,81.87799835205078,0.9758171439170837,246.693129211172
Ensemble_HistGradientBoosting_w0.7_iTransformer-mini_w0.3,6,169.20920160041533,70.76106262207031,0.9815700650215149,231.2098444865616
Ensemble_HistGradientBoosting_w0.7_iTransformer-mini_w0.3,7,174.60328359061577,71.5206527709961,0.9813550710678101,235.58809392666686
Ensemble_HistGradientBoosting_w0.7_iTransformer-mini_w0.3,8,188.93859576261806,84.6960678100586,0.9746620059013367,260.87642249252804
Ensemble_HistGradientBoosting_w0.7_iTransformer-mini_w0.3,9,197.08474937828143,97.7243423461914,0.9655248522758484,278.53444580518226
Ensemble_HistGradientBoosting_w0.7_iTransformer-mini_w0.3,10,196.41526679779756,101.13665771484375,0.9635565876960754,277.63456759740853
Ensemble_HistGradientBoosting_w0.7_iTransformer-mini_w0.3,11,187.84464159246065,91.38875579833984,0.9719747304916382,265.54117795080293
Ensemble_HistGradientBoosting_w0.7_iTransformer-mini_w0.3,12,175.68420376665912,75.5521011352539,0.9801357984542847,239.93010863843244
Ensemble_HistGradientBoosting_w0.7_iTransformer-mini_w0.3,13,179.80673761187316,74.1978530883789,0.9802311658859253,242.66438532724575
Ensemble_HistGradientBoosting_w0.7_iTransformer-mini_w0.3,14,195.09916348808366,88.14918518066406,0.9729861617088318,269.37827724224536
Ensemble_HistGradientBoosting_w0.7_iTransformer-mini_w0.3,15,203.63680713159397,97.95797729492188,0.963198184967041,287.8341943506713
Ensemble_HistGradientBoosting_w0.7_iTransformer-mini_w0.3,16,203.12059610610638,100.71068572998047,0.961024284362793,287.1168914832424
Ensemble_HistGradientBoosting_w0.7_iTransformer-mini_w0.3,17,192.52380128830825,89.6238021850586,0.970556378364563,272.1891432212167
Ensemble_HistGradientBoosting_w0.7_iTransformer-mini_w0.3,18,178.8321161907167,75.88667297363281,0.9794133901596069,244.23975637424388
Ensemble_HistGradientBoosting_w0.7_iTransformer-mini_w0.3,19,181.44933004836363,71.87452697753906,0.9798634648323059,245.04486196409016
Ensemble_HistGradientBoosting_w0.7_iTransformer-mini_w0.3,20,196.46369734635456,87.18987274169922,0.9726019501686096,271.3691414614049
Ensemble_HistGradientBoosting_w0.7_iTransformer-mini_w0.3,21,204.75410175989148,98.76895141601562,0.96279376745224,289.57069516786396
Ensemble_HistGradientBoosting_w0.7_iTransformer-mini_w0.3,22,206.0995379210007,103.67013549804688,0.9598795771598816,291.48743004630575
Ensemble_HistGradientBoosting_w0.7_iTransformer-mini_w0.3,23,197.73654742485013,95.29467010498047,0.9689440727233887,279.6430481435217
Ensemble_HistGradientBoosting_w0.7_iTransformer-mini_w0.3,24,185.9043983140259,79.64103698730469,0.9777529835700989,254.02954890868503
Ensemble_CatBoost_w0.3_TSMixer-lite_w0.7,1,88.88666853780718,44.085968017578125,0.9951679706573486,118.78302172448721
Ensemble_CatBoost_w0.3_TSMixer-lite_w0.7,2,120.08557739561192,58.181602478027344,0.9897646307945251,165.3521809653565
Ensemble_CatBoost_w0.3_TSMixer-lite_w0.7,3,151.13552615326748,73.40309143066406,0.9797295331954956,213.31833239902284
Ensemble_CatBoost_w0.3_TSMixer-lite_w0.7,4,167.69660802696637,81.86246490478516,0.9734387397766113,236.8710092012106
Ensemble_CatBoost_w0.3_TSMixer-lite_w0.7,5,171.67743759191248,79.5530014038086,0.9765909314155579,242.55470549187456
Ensemble_CatBoost_w0.3_TSMixer-lite_w0.7,6,167.42746797120836,69.2506103515625,0.9819561243057251,228.65922891663482
Ensemble_CatBoost_w0.3_TSMixer-lite_w0.7,7,172.91043788982202,69.00640106201172,0.9817149043083191,233.33084076049613
Ensemble_CatBoost_w0.3_TSMixer-lite_w0.7,8,185.1366155201342,79.95633697509766,0.9756714701652527,255.61373752695687
Ensemble_CatBoost_w0.3_TSMixer-lite_w0.7,9,193.85277516068734,92.09278106689453,0.9666462540626526,273.94593444692697
Ensemble_CatBoost_w0.3_TSMixer-lite_w0.7,10,194.34759654096575,96.90938568115234,0.9643198251724243,274.6269344492634
Ensemble_CatBoost_w0.3_TSMixer-lite_w0.7,11,186.41495421840492,89.57940673828125,0.9723997116088867,263.32342577617356
Ensemble_CatBoost_w0.3_TSMixer-lite_w0.7,12,175.43284082698142,75.90232849121094,0.9801926016807556,239.30061670678995
Ensemble_CatBoost_w0.3_TSMixer-lite_w0.7,13,179.31586568817607,72.78099822998047,0.9803389310836792,241.77666767339232
Ensemble_CatBoost_w0.3_TSMixer-lite_w0.7,14,192.00736476760468,82.56602478027344,0.9738355875015259,265.07871767175124
Ensemble_CatBoost_w0.3_TSMixer-lite_w0.7,15,199.8763191795116,94.97657012939453,0.9645448327064514,282.4255294542262
Ensemble_CatBoost_w0.3_TSMixer-lite_w0.7,16,199.76627945238906,100.07219696044922,0.9623009562492371,282.34046933622534
Ensemble_CatBoost_w0.3_TSMixer-lite_w0.7,17,190.60896448947514,94.09983825683594,0.971139132976532,269.3665311893814
Ensemble_CatBoost_w0.3_TSMixer-lite_w0.7,18,178.76619244840452,80.33503723144531,0.9794285297393799,244.14603244011565
Ensemble_CatBoost_w0.3_TSMixer-lite_w0.7,19,181.65255941976156,76.5347900390625,0.9798183441162109,245.26759939400884
Ensemble_CatBoost_w0.3_TSMixer-lite_w0.7,20,196.36251750588755,90.58821868896484,0.9726302027702332,271.0214474907844
Ensemble_CatBoost_w0.3_TSMixer-lite_w0.7,21,205.62095360760293,102.86558532714844,0.9624780416488647,290.45141321312246
Ensemble_CatBoost_w0.3_TSMixer-lite_w0.7,22,206.98984727517436,105.36135864257812,0.9595322608947754,292.3824015736925
Ensemble_CatBoost_w0.3_TSMixer-lite_w0.7,23,198.5443413163669,93.66362762451172,0.9686897993087769,280.5440027874415
Ensemble_CatBoost_w0.3_TSMixer-lite_w0.7,24,186.78295182845247,76.55768585205078,0.9775422215461731,255.06213244276384
Ensemble_CatBoost_w0.5_TSMixer-lite_w0.5,1,85.67802019497913,39.74139404296875,0.9955105185508728,114.97599528678802
Ensemble_CatBoost_w0.5_TSMixer-lite_w0.5,2,118.1852400960564,55.66329574584961,0.990086019039154,162.9758357759671
Ensemble_CatBoost_w0.5_TSMixer-lite_w0.5,3,150.05332385522155,72.22000122070312,0.9800187945365906,211.96647177383974
Ensemble_CatBoost_w0.5_TSMixer-lite_w0.5,4,167.7612351863505,81.6988296508789,0.9734182953834534,237.07989159774812
Ensemble_CatBoost_w0.5_TSMixer-lite_w0.5,5,171.76536844450047,79.22346496582031,0.9765669703483582,242.77268817764488
Ensemble_CatBoost_w0.5_TSMixer-lite_w0.5,6,167.3999934662484,69.10089874267578,0.9819620251655579,228.63499499748502
Ensemble_CatBoost_w0.5_TSMixer-lite_w0.5,7,172.45289211839852,68.2667236328125,0.9818115234375,232.72001518724167
Ensemble_CatBoost_w0.5_TSMixer-lite_w0.5,8,185.48453228975725,80.26136779785156,0.9755799770355225,256.069494351631
Ensemble_CatBoost_w0.5_TSMixer-lite_w0.5,9,194.21726920191728,92.7592544555664,0.9665207266807556,274.4461325788724
Ensemble_CatBoost_w0.5_TSMixer-lite_w0.5,10,194.8944826694691,97.45074462890625,0.9641187787055969,275.3956812479092
Ensemble_CatBoost_w0.5_TSMixer-lite_w0.5,11,186.42742178593255,89.41749572753906,0.9723960161209106,263.3597675946347
Ensemble_CatBoost_w0.5_TSMixer-lite_w0.5,12,174.87730631967375,74.699462890625,0.9803178310394287,238.62157868160205
Ensemble_CatBoost_w0.5_TSMixer-lite_w0.5,13,178.41600133185923,71.13933563232422,0.9805358052253723,240.6954361194869
Ensemble_CatBoost_w0.5_TSMixer-lite_w0.5,14,191.61862962340066,82.41348266601562,0.973941445350647,264.61804726340944
Ensemble_CatBoost_w0.5_TSMixer-lite_w0.5,15,199.77635933713478,95.25543975830078,0.9645802974700928,282.36017003996864
Ensemble_CatBoost_w0.5_TSMixer-lite_w0.5,16,200.04917364238224,100.36656188964844,0.9621940851211548,282.7805852158171
Ensemble_CatBoost_w0.5_TSMixer-lite_w0.5,17,190.79877325339385,93.33441925048828,0.9710816144943237,269.68498695237
Ensemble_CatBoost_w0.5_TSMixer-lite_w0.5,18,178.40498828157806,78.53923797607422,0.979511559009552,243.6852718543942
Ensemble_CatBoost_w0.5_TSMixer-lite_w0.5,19,181.17529710545531,74.50505828857422,0.979924201965332,244.66508518023164
Ensemble_CatBoost_w0.5_TSMixer-lite_w0.5,20,195.6935682546823,88.3853988647461,0.9728163480758667,270.2428161626133
Ensemble_CatBoost_w0.5_TSMixer-lite_w0.5,21,204.84779982648092,101.24485778808594,0.9627596735954285,289.5255412955824
Ensemble_CatBoost_w0.5_TSMixer-lite_w0.5,22,206.02398601255146,104.31697082519531,0.9599090218544006,291.18694328128794
Ensemble_CatBoost_w0.5_TSMixer-lite_w0.5,23,197.159219445858,92.89152526855469,0.9691251516342163,278.701509235239
Ensemble_CatBoost_w0.5_TSMixer-lite_w0.5,24,185.06446300883917,75.74275970458984,0.9779536128044128,252.80567048871748
Ensemble_CatBoost_w0.7_TSMixer-lite_w0.3,1,84.47589742698061,36.588558197021484,0.9956356287002563,113.74108824980532
Ensemble_CatBoost_w0.7_TSMixer-lite_w0.3,2,117.9682367538504,54.51686096191406,0.990122377872467,162.84369902609066
Ensemble_CatBoost_w0.7_TSMixer-lite_w0.3,3,150.43010601895818,72.45629119873047,0.9799183011054993,212.6128009434051
Ensemble_CatBoost_w0.7_TSMixer-lite_w0.3,4,169.05634230930232,82.5199203491211,0.9730063080787659,238.97726421670325
Ensemble_CatBoost_w0.7_TSMixer-lite_w0.3,5,173.05011918516556,79.92301940917969,0.9762150645256042,244.63499596337397
Ensemble_CatBoost_w0.7_TSMixer-lite_w0.3,6,168.51335258667189,69.84790802001953,0.9817212820053101,230.13818878556424
Ensemble_CatBoost_w0.7_TSMixer-lite_w0.3,7,173.24425044572186,68.59547424316406,0.9816442131996155,233.75596583296007
Ensemble_CatBoost_w0.7_TSMixer-lite_w0.3,8,186.92710394027935,81.47349548339844,0.9751986265182495,258.0021045214554
Ensemble_CatBoost_w0.7_TSMixer-lite_w0.3,9,195.64488716805252,94.21724700927734,0.9660267233848572,276.41072812935465
Ensemble_CatBoost_w0.7_TSMixer-lite_w0.3,10,196.4202187753338,98.75198364257812,0.9635547995567322,277.4995777023814
Ensemble_CatBoost_w0.7_TSMixer-lite_w0.3,11,187.47563383343982,90.15078735351562,0.9720847606658936,264.7906602393672
Ensemble_CatBoost_w0.7_TSMixer-lite_w0.3,12,175.3484198941496,74.48670959472656,0.9802116751670837,239.2526286428218
Ensemble_CatBoost_w0.7_TSMixer-lite_w0.3,13,178.45312978832845,70.46925354003906,0.9805276989936829,240.8051922716784
Ensemble_CatBoost_w0.7_TSMixer-lite_w0.3,14,192.03810250182124,83.0307388305664,0.9738271832466125,265.23798276265035
Ensemble_CatBoost_w0.7_TSMixer-lite_w0.3,15,200.42179155782935,96.21665954589844,0.9643510580062866,283.3104525074922
Ensemble_CatBoost_w0.7_TSMixer-lite_w0.3,16,201.04836560514488,101.18222045898438,0.9618154764175415,284.2068046555184
Ensemble_CatBoost_w0.7_TSMixer-lite_w0.3,17,191.71968469617303,93.1805419921875,0.9708017706871033,271.0087060409684
Ensemble_CatBoost_w0.7_TSMixer-lite_w0.3,18,178.83522334645096,77.30142211914062,0.9794126749038696,244.28287106088712
Ensemble_CatBoost_w0.7_TSMixer-lite_w0.3,19,181.34142090956496,73.04330444335938,0.9798873662948608,244.9070455040034
Ensemble_CatBoost_w0.7_TSMixer-lite_w0.3,20,195.6744346484742,86.72647857666016,0.9728216528892517,270.3078829085456
Ensemble_CatBoost_w0.7_TSMixer-lite_w0.3,21,204.68762404576393,100.09698486328125,0.962817907333374,289.40215855276546
Ensemble_CatBoost_w0.7_TSMixer-lite_w0.3,22,205.68042566078086,103.77967071533203,0.9600425958633423,290.80670395040755
Ensemble_CatBoost_w0.7_TSMixer-lite_w0.3,23,196.5135968578256,92.89500427246094,0.9693270325660706,277.8597049321834
Ensemble_CatBoost_w0.7_TSMixer-lite_w0.3,24,184.2261475401904,75.75517272949219,0.978152871131897,251.71878685598736
Ensemble_CatBoost_w0.3_LSTM_w0.7,1,94.58661601774058,47.92884826660156,0.9945284128189087,126.52919700730145
Ensemble_CatBoost_w0.3_LSTM_w0.7,2,122.95979954719957,61.93028259277344,0.9892687797546387,169.08328199440652
Ensemble_CatBoost_w0.3_LSTM_w0.7,3,153.03346115923472,78.02952575683594,0.9792172312736511,215.93324887277086
Ensemble_CatBoost_w0.3_LSTM_w0.7,4,170.6780194639163,87.81802368164062,0.9724858999252319,241.00940885419806
Ensemble_CatBoost_w0.3_LSTM_w0.7,5,175.0450778995942,85.53874206542969,0.9756635427474976,247.14475768261806
Ensemble_CatBoost_w0.3_LSTM_w0.7,6,171.3113599013504,75.54963684082031,0.9811092615127563,233.8816307184042
Ensemble_CatBoost_w0.3_LSTM_w0.7,7,177.26512849754178,77.07785034179688,0.9807822704315186,238.98844441206776
Ensemble_CatBoost_w0.3_LSTM_w0.7,8,189.83124701626443,86.85321044921875,0.9744219779968262,262.00090946884137
Ensemble_CatBoost_w0.3_LSTM_w0.7,9,197.0848286588798,97.69478607177734,0.9655247926712036,278.5088222345928
Ensemble_CatBoost_w0.3_LSTM_w0.7,10,196.79030916498402,102.42046356201172,0.9634172916412354,278.10019552312434
Ensemble_CatBoost_w0.3_LSTM_w0.7,11,188.215478657442,94.78119659423828,0.9718639850616455,265.9731395037852
Ensemble_CatBoost_w0.3_LSTM_w0.7,12,177.74767051919414,81.49388885498047,0.9796664118766785,242.62679513761458
Ensemble_CatBoost_w0.3_LSTM_w0.7,13,181.90743911739838,80.86334991455078,0.9797665476799011,245.23486032526046
Ensemble_CatBoost_w0.3_LSTM_w0.7,14,194.73844638386123,89.18716430664062,0.9730859994888306,268.7455958941467
Ensemble_CatBoost_w0.3_LSTM_w0.7,15,201.77897290414083,100.25928497314453,0.963866651058197,284.9742312911818
Ensemble_CatBoost_w0.3_LSTM_w0.7,16,201.5491274633805,102.09053802490234,0.9616250395774841,284.71895408015956
Ensemble_CatBoost_w0.3_LSTM_w0.7,17,192.7825138757403,92.94970703125,0.9704771637916565,272.2785797671201
Ensemble_CatBoost_w0.3_LSTM_w0.7,18,181.17831556577073,78.6712646484375,0.978869616985321,247.17398035088564
Ensemble_CatBoost_w0.3_LSTM_w0.7,19,184.24373505291842,76.33946228027344,0.9792384505271912,248.31761258265593
Ensemble_CatBoost_w0.3_LSTM_w0.7,20,198.4155204362804,91.86882781982422,0.9720548987388611,273.29495570262543
