task,model,model_type,train_seconds,val_RMSE,val_MAE,val_R2,val_MaxError,val_NRMSE,val_daylight_RMSE,val_daylight_MAE,val_daylight_R2,val_h1_RMSE,val_h12_RMSE,val_h24_RMSE,val_daily_total_RMSE,val_daily_total_MAE,val_daily_total_R2,val_skill_vs_persistence_daylight,test_RMSE,test_MAE,test_R2,test_MaxError,test_NRMSE,test_daylight_RMSE,test_daylight_MAE,test_daylight_R2,test_h1_RMSE,test_h12_RMSE,test_h24_RMSE,test_daily_total_RMSE,test_daily_total_MAE,test_daily_total_R2,test_skill_vs_persistence_daylight,tabular_model,deep_model,w_tabular,w_deep
24h_multihorizon,Ensemble_Random Forest_w0.7_iTransformer-mini_w0.3,ensemble,0.0,167.01194638221244,78.28070068359375,0.9795692563056946,2175.896728515625,0.04261326417326927,232.02289757694174,148.0218963623047,0.9560769200325012,73.10312506679348,168.2379731957087,174.46789080479823,2130.9466206360025,1524.14208984375,0.867344856262207,0.2499225107281231,183.8044243380719,83.36119079589844,0.9748400449752808,2540.1279296875,0.04709601029753685,255.34864340250567,157.7789306640625,0.9465845823287964,82.71635633578616,180.04027869653223,187.17156651719299,2408.4317511609083,1670.936767578125,0.8434615135192871,0.24792273990085756,Random Forest,iTransformer-mini,0.7,0.30000000000000004
24h_multihorizon,Ensemble_Random Forest_w0.3_GRU_w0.7,ensemble,0.0,167.34824632148076,80.52548217773438,0.979486882686615,2122.503662109375,0.042699072510004044,232.11826861537634,148.4091796875,0.9560407996177673,82.04654916855888,166.08416893814714,172.91197408291308,2111.0176455918127,1456.3570556640625,0.8698144555091858,0.24961419775640636,183.93672485395624,85.7060775756836,0.9748038053512573,2492.01611328125,0.047129906713962555,255.18705608582502,158.33834838867188,0.9466521739959717,92.4456818978718,177.79163432055796,186.96147664692853,2392.6930434136343,1613.5321044921875,0.8455007076263428,0.24839866232901942,Random Forest,GRU,0.3,0.7
24h_multihorizon,Ensemble_CatBoost_w0.3_GRU_w0.7,ensemble,0.0,167.41573206765844,80.50453186035156,0.9794703722000122,2131.408935546875,0.042716287076473236,232.19785474891881,148.045654296875,0.956010639667511,86.49376219379927,165.78764419808252,171.46542677206097,2108.6416243638937,1446.5987548828125,0.8701073527336121,0.2493569138079177,184.49179563397934,86.0301742553711,0.9746515154838562,2502.55615234375,0.04727213457226753,255.9287086402188,158.58714294433594,0.9463416337966919,95.2922826918581,177.68820897677764,186.72914458514504,2400.4767234863994,1606.2125244140625,0.8444938659667969,0.24621427625348902,CatBoost,GRU,0.3,0.7
24h_multihorizon,LSTM,deep_sequence,21.32071280479431,168.1859322669408,84.82231903076172,0.9792810082435608,2124.504150390625,0.0429128035902977,232.81659392373646,151.6642303466797,0.9557758569717407,94.09033537477428,168.60666366205697,174.81728184378682,2106.2109343558163,1443.415283203125,0.8704066276550293,0.24735667016124274,186.21116415577774,91.21096801757812,0.974176824092865,2569.15771484375,0.04771268740296364,257.9015376553618,163.5776824951172,0.9455111622810364,103.41066022629147,181.19435568264814,190.33174163811984,2431.068180862067,1626.358642578125,0.8405051231384277,0.24040371144851358,,,,
24h_multihorizon,Ensemble_CatBoost_w0.5_iTransformer-mini_w0.5,ensemble,0.0,167.76351705972905,79.83611297607422,0.9793849587440491,2160.167236328125,0.0428050272166729,232.92657440167707,148.55169677734375,0.9557340741157532,84.7896725681775,167.688257079916,170.91094400666682,2132.2798831297923,1491.8360595703125,0.8671787977218628,0.24700112817972242,185.36401054749004,85.23809814453125,0.9744112491607666,2517.474609375,0.04749562218785286,257.36071779216815,158.81365966796875,0.9457394480705261,91.28743880937289,180.23117208359102,186.36956103733786,2428.8549771445805,1644.3355712890625,0.8407953977584839,0.2419965858632671,CatBoost,iTransformer-mini,0.5,0.5
24h_multihorizon,Ensemble_Random Forest_w0.5_iTransformer-mini_w0.5,ensemble,0.0,167.831248952631,80.1794204711914,0.9793683290481567,2187.078125,0.04282230883836746,233.0417746885738,149.74163818359375,0.9556902647018433,77.75200334034808,168.6210155200116,173.5852523797745,2138.777454528638,1517.10205078125,0.8663680553436279,0.2466287117378052,184.61045347230475,84.99480438232422,0.9746189117431641,2532.33154296875,0.04730254039168358,256.3545061287201,158.95716857910156,0.9461629390716553,87.03151929940383,180.43183334538006,187.1641366888967,2417.2520555374444,1659.5516357421875,0.8423128128051758,0.24496017674372828,Random Forest,iTransformer-mini,0.5,0.5
24h_multihorizon,Random Forest,tabular_or_boosting,18.500011205673218,168.341032208431,76.85881042480469,0.9792428016662598,2159.124755859375,0.04295238107442856,233.94062247448602,148.1966552734375,0.9553478360176086,70.0546452443555,169.84528230679533,177.8048438597779,2156.448585058313,1561.8309326171875,0.8641507625579834,0.243722940378446,185.0395439156182,82.2412338256836,0.9745007753372192,2551.82275390625,0.047412484884262085,257.1323680276367,158.58084106445312,0.9458357095718384,79.61002974460881,181.88156130776423,189.03501866387086,2430.1861039846312,1712.412109375,0.8406208157539368,0.24266914344166157,,,,
24h_multihorizon,Ensemble_HistGradientBoosting_w0.3_iTransformer-mini_w0.7,ensemble,0.0,168.70927170542524,82.30406951904297,0.9791518449783325,2150.0537109375,0.043046336621046066,234.0603220859956,151.0477752685547,0.9553021192550659,81.04456299719463,168.15929599081045,172.95158846661397,2149.822434528024,1504.814453125,0.8649843335151672,0.24333597863886958,185.69429472590159,86.89334106445312,0.9743199944496155,2512.8427734375,0.04758024960756302,257.66860378206735,159.79611206054688,0.9456095695495605,90.6518279255857,180.04091874314295,187.70586615100765,2433.252761223133,1643.5592041015625,0.8402183651924133,0.24108977058271241,HistGradientBoosting,iTransformer-mini,0.3,0.7
24h_multihorizon,Ensemble_XGBoost_w0.3_iTransformer-mini_w0.7,ensemble,0.0,168.89983510020073,81.63658142089844,0.97910475730896,2190.764892578125,0.04309495911002159,234.35638259390333,150.5310821533203,0.9551889896392822,80.84497305317598,168.72485923834697,173.08916596656186,2154.6078529514366,1506.5347900390625,0.8643825650215149,0.24237888205588975,185.71604459160227,86.29988098144531,0.9743139743804932,2508.35400390625,0.04758582264184952,257.7274784050005,159.4155731201172,0.9455847144126892,90.25737937282469,180.3377636114383,187.72229530945438,2433.0652477892986,1642.5640869140625,0.8402429819107056,0.2409163674092515,XGBoost,iTransformer-mini,0.3,0.7
24h_multihorizon,Ensemble_Random Forest_w0.3_iTransformer-mini_w0.7,ensemble,0.0,169.99661071989053,82.7156753540039,0.978832483291626,2198.259521484375,0.04337480291724205,235.8769955532968,152.69265747070312,0.9546055793762207,84.11285376188796,170.16200920005616,173.79820037366613,2166.302033420086,1525.7906494140625,0.8629064559936523,0.23746308468137456,186.70432214132055,87.25253295898438,0.9740398526191711,2524.53515625,0.04783904552459717,259.0977132280407,161.34060668945312,0.9450045228004456,92.86570970526473,182.1129242736495,188.14702944107302,2444.557424156774,1661.820556640625,0.8387302160263062,0.23688062068401794,Random Forest,iTransformer-mini,0.3,0.7
24h_multihorizon,Ensemble_CatBoost_w0.3_iTransformer-mini_w0.7,ensemble,0.0,170.37157805624446,82.62274169921875,0.9787390232086182,2190.017578125,0.04347047582268715,236.39213647560277,152.2299041748047,0.9544070959091187,88.39634919373792,169.98268523955608,172.64238349294473,2169.028008117922,1516.1322021484375,0.8625612258911133,0.23579775072658105,187.54303672757354,87.53438568115234,0.9738061428070068,2511.78564453125,0.04805395007133484,260.24882924808713,161.54925537109375,0.944514811038971,95.51416677481672,182.41721153032682,188.0094641068635,2457.4714647376886,1657.66845703125,0.8370218276977539,0.23349024362590243,CatBoost,iTransformer-mini,0.3,0.7
24h_multihorizon,GRU,deep_sequence,14.786054849624634,170.91901179725443,84.346923828125,0.9786021709442139,2138.254638671875,0.04361015185713768,236.64889439579048,152.845703125,0.9543079733848572,93.2610949750082,168.54257506450708,174.18041338293466,2151.1925762237092,1467.3505859375,0.8648121953010559,0.23496771051013565,187.34870979673173,89.45773315429688,0.9738603830337524,2490.0673828125,0.0480041578412056,259.5219162228886,162.611572265625,0.9448243379592896,103.79334090965325,180.1692888820123,189.2904411050648,2432.5315003099136,1615.618896484375,0.8403130769729614,0.23563121742954996,,,,
24h_multihorizon,Ridge,tabular_or_boosting,0.04169416427612305,176.42317511809495,91.57771301269531,0.9772018194198608,2207.726806640625,0.04501454532146454,242.8026542405375,160.28009033203125,0.9519007802009583,72.56917833716494,173.47764738036136,175.50865808415264,2138.475859110876,1471.641357421875,0.8664057850837708,0.2150739983716632,191.8178151756244,95.06232452392578,0.9725984334945679,2458.51171875,0.049149271100759506,264.60825998067406,168.6216278076172,0.9426403641700745,81.49358319255879,185.37865598215453,187.2372429733198,2436.040742680631,1630.309814453125,0.839851975440979,0.22065043105721815,,,,
24h_multihorizon,Linear Regression,tabular_or_boosting,0.07451438903808594,176.86207991680976,92.21802520751953,0.977088212966919,2212.269775390625,0.0451265312731266,243.0724316561835,160.3406982421875,0.9517937898635864,73.26515348270111,173.38539757935212,175.8980417564391,2144.8897407559207,1477.5728759765625,0.8656032085418701,0.214201869074498,191.94210959948313,95.6304931640625,0.9725629091262817,2461.63330078125,0.04918111860752106,264.61028242020376,168.66897583007812,0.9426394701004028,81.65193253032962,185.46481935599,187.32436565687337,2438.365846217503,1636.5748291015625,0.8395461440086365,0.2206444743747782,,,,
24h_multihorizon,iTransformer-mini,deep_sequence,7.1185383796691895,175.6512046731391,87.56324768066406,0.9774008989334106,2236.384033203125,0.04481757804751396,243.3855689153529,159.13388061523438,0.9516695141792297,96.09848057461679,174.57133324410682,176.15756663070138,2242.788220051104,1566.77197265625,0.8530547618865967,0.2131895672214993,192.16068918681052,91.81739807128906,0.9725003838539124,2512.84033203125,0.04923712834715843,266.34336684531866,167.19107055664062,0.9418856501579285,103.88872972590674,186.96906077610808,191.44064231831757,2518.7493920594798,1694.4412841796875,0.8287926912307739,0.21554002827867602,,,,
24h_multihorizon,MLP,tabular_or_boosting,9.304529905319214,177.93970076791464,91.18828582763672,0.9768081903457642,2205.60498046875,0.04540148749947548,246.56314163414612,166.86013793945312,0.9503993391990662,104.61542761616234,172.4170883171097,181.66407442722405,2174.299082463128,1544.8740234375,0.8618924021720886,0.20291719414202403,195.16013056590222,96.94467163085938,0.9716351628303528,2450.8515625,0.05000567063689232,270.45821939349526,177.66128540039062,0.9400761127471924,112.55387598834614,184.21030780062227,197.99814550899208,2465.8342401710624,1695.9381103515625,0.8359106779098511,0.20342057078358966,,,,
24h_multihorizon,PatchTST-lite,deep_sequence,8.97385287284851,188.4361940253252,96.27340698242188,0.973991334438324,2406.222412109375,0.048079680651426315,260.0295506043496,170.07821655273438,0.9448333382606506,166.66638411434383,183.0850745725877,184.5586796929367,2431.106949519087,1714.3995361328125,0.8273417949676514,0.15938334323608516,207.44390243207923,104.65912628173828,0.9679521322250366,2358.50146484375,0.053153131157159805,286.3762412674976,185.050537109375,0.9328147768974304,184.3342327811088,196.93935456124558,199.78790511752706,2751.6541388771952,1904.2916259765625,0.7956662178039551,0.15653728948756518,,,,
24h_multihorizon,SeasonalPersistence_yesterday,baseline,0.0,222.58763197053426,89.05035400390625,0.9637096524238586,2438.35205078125,0.0567934550344944,309.33190356395505,171.96917724609375,0.9219306111335754,210.9051178847967,213.07998974856838,213.07998974856838,2684.911916618495,1747.0208740234375,0.789409339427948,0.0,244.3278726936409,97.32577514648438,0.9555426239967346,2617.919921875,0.06260386854410172,339.52448365324113,187.92796325683594,0.9055630564689636,228.91554801935146,227.75629450686978,227.7508061182221,3062.491469375874,1943.149169921875,0.746894121170044,0.0,,,,
24h_multihorizon,SVR,tabular_or_boosting,13.874779224395752,228.94994676784705,123.63822174072266,0.9616053700447083,2114.363037109375,0.058416806161403656,315.7394594440169,218.26402282714844,0.9186628460884094,143.0082220101348,226.60903832371736,197.92107012645218,2633.917045011099,2020.904541015625,0.7973329424858093,-0.020714177251804466,243.65729006126617,130.13339233398438,0.9557862877845764,2353.0361328125,0.06243204325437546,335.33942692442236,228.67620849609375,0.9078768491744995,149.77567862056242,236.6244139585981,215.26064324732008,2852.1682103270136,2153.8662109375,0.7804654836654663,0.012326229566092195,,,,
24h_multihorizon,SeasonalPersistence_weekly,baseline,0.0,275.4159921827344,122.0944595336914,0.9444393515586853,2641.679931640625,0.07027266174554825,382.7452849154382,235.67352294921875,0.8804771304130554,249.53540423905784,264.5525260935907,264.5511381330649,3730.6550363173487,2628.044189453125,0.5934170484542847,-0.23732883839543817,293.97552512921885,129.35316467285156,0.9356393814086914,2625.947998046875,0.07532503455877304,408.5137696577681,249.66282653808594,0.8632859587669373,273.2155885239713,280.3536689388958,280.15101954124674,3983.1645710414728,2818.353271484375,0.5718371868133545,-0.2031938470598964,,,,
24h_multihorizon,Persistence_current,baseline,0.0,1687.2113086391994,1179.1077880859375,-1.0851058959960938,3919.248046875,0.43049362301826477,1861.6796179794203,1524.2994384765625,-1.8277513980865479,259.0851844712468,2134.2680244055573,213.07998974856838,29791.583240908833,25511.64453125,-24.92782974243164,-5.0183886515750675,1669.0036698581582,1163.583740234375,-1.074495792388916,3902.760009765625,0.42764702439308167,1842.369330508951,1504.84912109375,-1.7806932926177979,260.5635269228984,2111.0382516667005,227.7508061182221,29463.690468099885,25126.083984375,-22.42754364013672,-4.426322457471363,,,,
